2812,"Сигнал №2812/ СО15-КЦ-755/  06.02.2015 10:47:51    ",Дупка,"
            На улица Тунджа 38 на ъгъла с улица Христо Станчев има дупка покрай шахта, която е била запълнена преди време с плочки от тротоара. В момента тази дупка отново се е отворила.
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2813,"Сигнал №2813/ Към СО15-КЦ-678-[4]/  06.02.2015 10:54:51    ",Топола,"
            Здравейте,
На границата между Димитър Манчев 32 А и Емилиян Станев, има топола, която дава големи отклонение при силен вятър и има вероятност да падне върху кооперацията и да разруши покрива и потенциално да нарани хората, които се намират по него.
Моля да бъдат взети необходимите мерки.
Благодаря предварително,
Имран
        ",В процес на обработка,Екология. Зелена система / Изсъхнали/неподрязани дървета и клони.,"Екология. Зелена система "," Изсъхнали"
2814,"Сигнал №2814/ Към СО15-КЦ-655-[1]/  06.02.2015 11:13:11    ",Дупки върху пътното платно в р-н &quot;Връбница&quot;,"
            Дупките са дълбоки над 15 см, ш.50 см, д.50 см. Намират се&nbsp;върху пътното платно на&nbsp;бул. ""&nbsp;Ломско шосе"" № 236&nbsp;и самия&nbsp;разклон за с. Житен с предпоставка за ПТП.&nbsp;
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2815,"Сигнал №2815/ СО15-КЦ-757/  06.02.2015 11:20:29    ",Дупки върху платното,"
            На кръстовището на ул. ""Бигла""&nbsp;с ул. ""Трепетлика"" има огромна дупка върху пътното&nbsp;платно с опасност от ПТП с размери 20/50/50 см.
В същият район на ул. ""Кричим"" №10 върху платното&nbsp;&nbsp;има дупка с размери 20/70/70 см.
&nbsp;
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2816,"Сигнал №2816/ СО15-КЦ-756/  06.02.2015 11:28:34    ","Изгоряла лампа ","
            На посочения адрес има изгоряла улична лампа, а&nbsp;пластмасовият корпус е счупен от градушката през м. юни 2014 г. Извършвани са подмени на лампите през. м. декември 2014 г.&nbsp;и м.&nbsp;януари 2015 г., но в момента отново е изгоряла лампата.
&nbsp;
        ",В процес на обработка,Улично осветление / Неработещи единични лампи от уличното осветление,"Улично осветление "," Неработещи единични лампи от уличното осветление"
2817,"Сигнал №2817/ СО15-КЦ-758/  06.02.2015 12:14:37    "," На паркинга, с вход от ул. Нишава са изгорели 4 лампи.","
            На паркинг между блоковете №3 и бл.№4, бл.№5&nbsp;с вход от ул. Нишава&nbsp;не светят 4 улични лампи.
Лампите на паркинга са от старите, на стойки.
        ",В процес на обработка,Улично осветление / Неработещи единични лампи от уличното осветление,"Улично осветление "," Неработещи единични лампи от уличното осветление"
2818,"Сигнал №2818/ СО15-КЦ-759/  06.02.2015 12:22:08    ",Паркиране на зелени площи,"
            
        ",Приключен,Паркиране / Неправилно паркирали автомобили в зелени площи.,"Паркиране "," Неправилно паркирали автомобили в зелени площи."
2819,"Сигнал №2819/  06.02.2015 12:26:42    ",Забранено паркиране.,"
            Автомобили паркират на тротоара по цялата дължина на ул. &quot;Крум Кюлявков&quot;.
        ",Приключен,Паркиране / Неправилно паркирали автомобили в зелени площи.,"Паркиране "," Неправилно паркирали автомобили в зелени площи."
2820,"Сигнал №2820/ СО15-КЦ-760/  06.02.2015 13:03:13    ",дупка в асфалта,"
            
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2821,"Сигнал №2821/ СО15-КЦ-762/  06.02.2015 13:05:54    ",Неравности на пътното платно,"
            
        ",В процес на обработка,Пътна инфраструктура / Пропадания/издигания на капаци на шахти и решетки на улични оттоци,"Пътна инфраструктура "," Пропадания"
2822,"Сигнал №2822/ СО15-КЦ-761/  06.02.2015 13:09:35    ",Дупка на пътното платно,"
            
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2823,"Сигнал №2823/ СО15-КЦ-763/  06.02.2015 13:19:14    ",Избледнели пешеходни пътеки,"
            
        ",Получил отговор,"Пътна сигнализация / Липсваща или избледняла пътна маркировка; несъответствие в сигнализацията, регулираща уличното движение","Пътна сигнализация "," Липсваща или избледняла пътна маркировка; несъответствие в сигнализацията, регулираща уличното движение"
2824,"Сигнал №2824/ СО15-КЦ-764/  06.02.2015 13:23:52    ",Неравности на пътното платно,"
            неравностите са до ревизионните шахти
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2825,"Сигнал №2825/ СО15-КЦ-765/  06.02.2015 13:29:27    ",Неравности на пътното платно,"
            Пропадането е в средното пътно платно, в близост до ревизионните шахти
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2826,"Сигнал №2826/ СО15-КЦ-766/  06.02.2015 13:51:10    ",Нагло паркиране на таксиметров л.а.,"
            На 06.02.2015г. установих около 12.00ч. нагло паркиране на таксиметров л.а.СО 1699 АМ на ул.Христо Белчев срещу номер 17. Тротоарът бе непроходим и л.а.следваше да се заобиколи през уличното платно.
Моля да го санкционирате.
С уважение,Д.Младенов-СГП,ст.37
        ",Приключен,Паркиране / Неправилно паркирали автомобили на пътното платно или тротоара в синя/зелена зона.,"Паркиране "," Неправилно паркирали автомобили на пътното платно или тротоара в синя"
2827,"Сигнал №2827/ СО15-КЦ-767/  06.02.2015 14:17:35    ",Опасно дърво,"
            На улица Радин дол между нометра 8 и 10 има опасно дърво, което при силен вятър може да падне върху улицата и тротоара.
        ",Получил отговор,Екология. Зелена система / Изсъхнали/неподрязани дървета и клони.,"Екология. Зелена система "," Изсъхнали"
2828,"Сигнал №2828/ СО15-КЦ-768/  06.02.2015 14:39:38    ",Неработещо осветление,"
            Пред бл.74 вх. А съществуващото осветително тяло не работи от около месец.
Има стълб, но крушката не свети.
        ",В процес на обработка,Улично осветление / Неработещи единични лампи от уличното осветление,"Улично осветление "," Неработещи единични лампи от уличното осветление"
2829,"Сигнал №2829/ СО15-КЦ-769/  06.02.2015 14:46:38    ",Изтрита пътна маркировка,"
            Ня кръстовището пред Мол Парадайс&nbsp; е изтрита пътното платно. Липсва и пътен знак, който да определя броя на лентите. Липсата на знак за предимство, изтритата пътна маркировка и липса на знак, определящ броя на пътните платна е предпоставка за ПТП.
Преди няколко дена там имаше работник, който чертаеше на ръка пътна маркировка, но тя е недовършена. Моля когато се определя предимството на движещите се автомобили през кръстовището да бъде дадено предимство на автомобилите, движещи се по посока южен парк.
Благоданя
        ",В процес на обработка,"Пътна сигнализация / Липсваща или избледняла пътна маркировка; несъответствие в сигнализацията, регулираща уличното движение","Пътна сигнализация "," Липсваща или избледняла пътна маркировка; несъответствие в сигнализацията, регулираща уличното движение"
2830,"Сигнал №2830/ Към СО15-КЦ-314-[4]/  06.02.2015 17:06:01    ",Липса на хоризонтална и вертикална маркировка,"
            Липсваща маркировка-вертикална и хоризонтална. В момента следите от маркировката се дублират.
Да бъдат поставени указателни&nbsp;табели, поради избледнялата&nbsp; пътна&nbsp;маркировка с цел избягване на ПТП.
Маркировката е нарушена не само на уточняващият адрес, но и на кръстовището на ул. ""Козяк""&nbsp;с ул.""Хенрик Ибсен"".
        ",В процес на обработка,"Пътна сигнализация / Липсваща или избледняла пътна маркировка; несъответствие в сигнализацията, регулираща уличното движение","Пътна сигнализация "," Липсваща или избледняла пътна маркировка; несъответствие в сигнализацията, регулираща уличното движение"
2831,"Сигнал №2831/ СО15-КЦ-770/  06.02.2015 17:53:17    ",Пропадане на почва,"
            Почвата под пътеката и около нея е пропаднала. Пътеката може всеки момент да пропадне.
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2832,"Сигнал №2832/ СО15-КЦ-771/  06.02.2015 18:18:02    ",Неработещо улично осветление,"
            От няколко месеца има проблем с уличното осветление на стълба пред номер 34 на улица Петър Богдан. Лампата свети и изгасва на интервали от около 30 секунди.
        ",В процес на обработка,Улично осветление / Неработещи единични лампи от уличното осветление,"Улично осветление "," Неработещи единични лампи от уличното осветление"
2833,"Сигнал №2833/ СО15-КЦ-772/  06.02.2015 18:31:43    ",Неработещо осветление,"
            Цялото улично осветление на ул. &quot;Одрин&quot; между ул. &quot;Цар Симеон&quot; и бул. &quot;Сливница&quot; не работи повече от една седмица. Моля за бързо разрешаване, тъй като е изключително тъмно.
&nbsp;
        ",В процес на обработка,Улично осветление / Неработещо улично осветление в цели квартали или улици,"Улично осветление "," Неработещо улично осветление в цели квартали или улици"
2834,"Сигнал №2834/ СО15-КЦ-773/  06.02.2015 19:05:18    ",Неработещо улично осветление,"
            След бурята на 31.01 на горепосоченото място бе скъсан кабел за захранване на уличното осветление. До момента той не е възстановен и в част от квартала липсва улично осветление.
        ",В процес на обработка,Улично осветление / Неработещо улично осветление в цели квартали или улици,"Улично осветление "," Неработещо улично осветление в цели квартали или улици"
2835,"Сигнал №2835/ СО15-КЦ-774/  06.02.2015 19:10:42    ",Безстопанствени и агресивни кучета,"
            Здравейте,Не ми искаше да Ви притеснявам,но просто е наложително.Живея в кв.Овча купел,ул Маньово бърдо.От известно време на улицата се появи едно куче.В последствие станаха две,три и накрая четири.Едното е маркирано .Останалите три са сформирали глутница и си имат водач.Най-лошото е ,че са агресивни.Няколко пъти нападат дъщеря ми,онзи ден нападнаха и мен.Писах жалби до Екоравновесие,но резултата е нулев.След последното нападение ги заплаших,че ще поискам съдействие от Столична община,след като не взимат проблема на сериозно.
Щом кучетата са агресивни и нападат хора,мястото им не е на улицата!Изключвам факта,че по цели нощи лаят и не може да се спи от тях.Изключвам факта,че непрекъснато се изхождат пред вратата ми ,но в мирно време да съм постоянно под стрес,дали няма да ме разкъсат песове прибирайки се от работа,някак си е жалко и фрапиращо!Още веднъж,моля за Вашето съдействие!Предварително благодаря!
&nbsp;
        ",Приключен,Проблеми с кучета / Ухапвания/нападения от кучета,"Проблеми с кучета "," Ухапвания"
2836,"Сигнал №2836/  06.02.2015 22:00:36    ","Пребоядисване на детски площадки ","
            Здравейте, не съм сигурна къде да подам това предложенние за това го пиша тук. Инициативата на Столична община &quot;Зелена София&quot; беше много хубава и се надявам да продължи. Бих исала да предложа подобен модел да се въведе и за детските площадки, с много малко средстава може да се постигне занчително подобряване на детските площадки между блоковете. Единствено се иска желание и инциятива от хората и предоставяне на метериали от общината (цветни бои, четки, липсващи дъски, счупени пейки, засаждане на цветя или други подобни неща, които са свързани с детските площадки). Моделът може да бъде същия като &quot;Зелена София&quot;, само че за детските площадки и да се изисква, че с работата ще се заемат поне 3 души, които ще боядисат и т.н., само материалите да се предоставят. Мисля, че е добра идея и ще има отзвук. Много се надявам ако се осъществи. Благодаря за вниманието !&nbsp;
        ",Приключен,"Детски площадки / Повредени, счупени или липсващи съоръжения на детски площадки","Детски площадки "," Повредени, счупени или липсващи съоръжения на детски площадки"
2837,"Сигнал №2837/ СО15-КЦ-775/  06.02.2015 22:16:59    ",Много голями дупки по цялото локално на околовръстното!!!,"
            
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2838,"Сигнал №2838/ СО15-КЦ-776/  06.02.2015 22:22:28    ",Снегопочистващите фирми разхвърлят чакъл вместо пясък.,"
            По бул. &quot;Тодор Александров&quot; в участъка от &quot;К. Величков&quot; до ул. &quot;Вардар&quot; снегопочистващите машини разхвърлят чакъл вместо пясък. Автомобилите буквално подскачат, настъпвайки камъните.
        ",Приключен,Сметосъбиране и сметоизвозване / Неизвършено или некачествено метене/снегопочистване на обществени площи,"Сметосъбиране и сметоизвозване "," Неизвършено или некачествено метене"
2839,"Сигнал №2839/ СО15-КЦ-777/  06.02.2015 22:32:26    ",Непочистен път от ж.к.Люлин за Банкя и Иваняне.,"
            Пътят от ж.к. &quot;Люлин&quot; за Банкя и Иваняне, не е почистен.&nbsp;Пътната настилка е заледена и върху&nbsp;леда има 15 см сняг.
        ",Приключен,Сметосъбиране и сметоизвозване / Неизвършено или некачествено метене/снегопочистване на обществени площи,"Сметосъбиране и сметоизвозване "," Неизвършено или некачествено метене"
2840,"Сигнал №2840/ СО15-КЦ-778/  06.02.2015 22:48:51    ",опасна изоставена сграда до 20 у-ще,"
            Моля ,да вземете спешни мерки за обезопасяване на оапсна, изоставена сграда до 20 у-ще !
Днес от нея падна стъкло на сантиметри от главата на дете излизащо от у-щето!!!!
        ",В процес на обработка,Сгради/строежи / Изоставени и/или самосрутващи се сгради,Сгради,"строежи "
2841,"Сигнал №2841/ Към СО15-КЦ-148-[2]/  06.02.2015 22:55:38    ",Нарушение на чл. 3 от НАРЕДБА № 1 за обществения ред и опазването на общинските имоти на територията на Столична голяма община,"
            &nbsp;
За пореден път - 24 !&nbsp;- подавам сигнал за нарушение на &bdquo;Наредба за реда и условията за извършване на търговска дейност на територията на Столичната община&ldquo; и ""НАРЕДБА № 1 за обществения ред и опазването на общинските имоти на територията на Столична голяма община""от заведение (пивница) &bdquo;VINTAGE&ldquo; (Винтидж), намиращо се в жилищна сграда на ул. Г. С. Раковски 179 и управлявано от &bdquo;Рене Гурме Мобайл&ldquo; ООД. 
Системно, в грубо нарушение на посочените наредби, посоченото заведение не спазва установеното от кмета на община ""Средец"" работно време - до 22:00 часа и нарушава спокойствието на мен и семейството ми най‐малко до полунощ с &bdquo;музика&ldquo; и крясъци на пияни клиенти. 
Моля, да бъдат предприети необходимите мерки за опазване на обществения ред и спокойствието на гражданите!
При подадени толкова много сигнали и наличие на всички компетенции&nbsp;на местната власт за разрешаване на проблема, защо няма реакция и предприети адекватни мерки? 
За за порден 24 път, моля!? - толерират ли се от&nbsp;районният кмет&nbsp;подобни нарушения на обществения ред или същият няма желание да реши проблема?
В момента в заведението продължава да работи и нарушава обществения ред...(06.02.2015/22:55)
&nbsp;
&nbsp;
        ",В процес на обработка,"Търговия, реклама и преместваеми обекти / Оплаквания срещу търговски обекти  за вдигане на шум и други нарушения на обществения ред","Търговия, реклама и преместваеми обекти "," Оплаквания срещу търговски обекти  за вдигане на шум и други нарушения на обществения ред"
2842,"Сигнал №2842/ СО15-КЦ-779/  07.02.2015 10:33:40    ",Паднал на земята кабел.,"
            На ул. &quot;Стефан Стамболов&quot;100 в Банкя има паднал на земята кабел. Не е ясно дали е електрически.
        ",Приключен,"Пътна инфраструктура / Неправомерно поставени кабели по улични стълбове, фасади на сгради и други.","Пътна инфраструктура "," Неправомерно поставени кабели по улични стълбове, фасади на сгради и други."
2843,"Сигнал №2843/ СО15-КЦ-780/  07.02.2015 10:40:19    ",Паднало дърво,"
            На ул. Буная № 2 е паднало дърво. Препречен е пътя&nbsp;перпендикулярно.&nbsp;Дървото е изкоренено от тежестта на снега.&nbsp;
        ",В процес на обработка,Екология. Зелена система / Паднало дърво,"Екология. Зелена система "," Паднало дърво"
2844,"Сигнал №2844/ Към СО15-КЦ-354-[1]/  07.02.2015 11:50:40    ",дупката е голяма и дълбока,"
            Два пъти по телефона я подадох преди 3 седмици.......
&nbsp;
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2845,"Сигнал №2845/ СО15-КЦ-781/  07.02.2015 12:10:42    ",Наклонено дърво над алеята пред входа на бл. 5,"
            Пред входа на бл. 5 има наклонено дърво над алеята, по която преминават живущие в блока.
На същия адрес имаше паднало дърво, което беше премахнато от екип служители, на 07.02.2014г.. Помолихме да бъде премахнато и наклоненото дърво, но служителите ни казаха, че за да бъде премахнато наклоненото дърво е необходимо разрешително.
Моля да бъде премахнато наклоненото дърво пред входа на бл. 5.
        ",Получил отговор,Екология. Зелена система / Изсъхнали/неподрязани дървета и клони.,"Екология. Зелена система "," Изсъхнали"
2846,"Сигнал №2846/ СО15-КЦ-782/  07.02.2015 12:17:34    ",Паднал пътен знак в следствие на катастрофа,"
            В следствие на катастрофа отпреди поне 2 месеца е повален пътен знак указващ задължителен десен завой.
        ",Получил отговор,"Пътна сигнализация / Липсващи или повредени пътни знаци ","Пътна сигнализация "," Липсващи или повредени пътни знаци "
2847,"Сигнал №2847/ СО15-КЦ-783/  07.02.2015 12:36:41    ",Скъсани кабели.,"
            От тежестта на снега са скъсани кабели в протежение на бул. Цар Борис III № 205 до кръговото с бул Александър Пушкин.
        ",Получил отговор,"Пътна инфраструктура / Неправомерно поставени кабели по улични стълбове, фасади на сгради и други.","Пътна инфраструктура "," Неправомерно поставени кабели по улични стълбове, фасади на сгради и други."
2848,"Сигнал №2848/ СО15-КЦ-784/  07.02.2015 14:07:29    ",Счупени клони след падналия сняг.,"
            По пътеката, свързваща паркинга с бл. 4, вх. Г има изпочупени клони и неподрязани дървета.
Моля, дърветата да се обследват и при нужда да се подрежат.
&nbsp;
        ",Приключен,Екология. Зелена система / Изсъхнали/неподрязани дървета и клони.,"Екология. Зелена система "," Изсъхнали"
2849,"Сигнал №2849/ СО15-КЦ-785/  07.02.2015 14:23:14    ",Паднал клон от дърво.,"
            В кв. Надежда, пред&nbsp;бл. 420 вх В е паднал клон от дърво, който препречва пътя към бл. 418.
        ",В процес на обработка,Екология. Зелена система / Паднало дърво,"Екология. Зелена система "," Паднало дърво"
2850,"Сигнал №2850/ СО15-КЦ-786/  07.02.2015 15:39:18    ",Силно замърсени зелени площи,"
            Залените площи между Експо 2000 и паркинга на ДАНС са силно замърсени, главно с пластмасови отпадъци.
        ",Приключен,Сметосъбиране и сметоизвозване / Неизвършено или некачествено метене/снегопочистване на обществени площи,"Сметосъбиране и сметоизвозване "," Неизвършено или некачествено метене"
2851,"Сигнал №2851/ СО15-КЦ-787/  07.02.2015 16:01:47    ",Паднало дърво,"
            &nbsp;Зад бл.30 в ж.к.&quot;Свобода&quot; има изкоренено паднало дърво. Създава затруднение при преминаване на автомобили и пешеходци.
        ",Приключен,Екология. Зелена система / Паднало дърво,"Екология. Зелена система "," Паднало дърво"
2852,"Сигнал №2852/ СО15-КЦ-788/  07.02.2015 17:37:35    ",Разбита настилка,"
            Улицата има множество дупки, които са опасни както за автомобилте така и за пешеходците.
Благодаря Ви предварително
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2853,"Сигнал №2853/ СО15-КЦ-789/  07.02.2015 19:47:32    ",Несветещи две осветителни тела,"
            На ул. &quot;Тодор Стоянов&quot;, в частта, заключена между улиците &quot;Люлякова градина&quot; и &quot;Тарас Шевченко&quot; не светят от дълго време две осветителни тела, разположени на самостоятелни стълбове
        ",В процес на обработка,Улично осветление / Неработещи единични лампи от уличното осветление,"Улично осветление "," Неработещи единични лампи от уличното осветление"
2854,"Сигнал №2854/ СО15-КЦ-790/  08.02.2015 09:35:29    ",Опасна открита шахта,"
            Тази шахта се намира в село Панчарево, непосредствено до спирка на градския транспорт №1335 (Плажа Панчарево, посока София). Дълбочината й е съвсем приблизително около 2 м и е пълна с течаща вода. Изключително е&nbsp;опасна и е съвсем до спирката на автобуси №№ 1,3,4. Наскоро около нея е сложена обезопасителна лента (вижда се на снимката), но тя не решава проблема
        ",Приключен,Водоснабдяване и канализация / Запушена улична канализация,"Водоснабдяване и канализация "," Запушена улична канализация"
2855,"Сигнал №2855/ СО15-КЦ-791/  08.02.2015 12:17:26    ",Неработещ светофар,"
            От 07.02 не работи светофара на кръстовището на бул &quot;Вардар&quot; и бул. &quot;Възкресение&quot;
        ",Приключен,Пътна сигнализация / Неработещи или недобре регулирани светофарни уредби,"Пътна сигнализация "," Неработещи или недобре регулирани светофарни уредби"
2856,"Сигнал №2856/ СО15-КЦ-792/  08.02.2015 12:19:17    ",Изкъртени антипаркинг колчета,"
            На ул.""Веслец"" в участъка между ул.""Екзарх Йосиф"" и ул.""Цар Симеон"" има изкъртени антипаркинг колчета.
        ",Приключен,Пътна инфраструктура / Липсващи или повредени стационарни антипаркинг стълбчета,"Пътна инфраструктура "," Липсващи или повредени стационарни антипаркинг стълбчета"
2857,"Сигнал №2857/ СО15-КЦ-793/  08.02.2015 12:25:14    ",Липсващ капак на шахта,"
            Липсващ капак на канализационна шахта
        ",В процес на обработка,Пътна инфраструктура / Счупени или липсващи решетки на дъждоприемни шахти,"Пътна инфраструктура "," Счупени или липсващи решетки на дъждоприемни шахти"
2858,"Сигнал №2858/ СО15-КЦ-794/  08.02.2015 12:39:23    ",Липсваща решетка на шахта,"
            
        ",В процес на обработка,Пътна инфраструктура / Счупени или липсващи решетки на дъждоприемни шахти,"Пътна инфраструктура "," Счупени или липсващи решетки на дъждоприемни шахти"
2859,"Сигнал №2859/ СО15-КЦ-795/  08.02.2015 12:41:39    ",Дупки по пътното платно,"
            На ул.""Христо Силянов"", в участъка между ул.""Йордан Хаджиконстантинов"" и ул.""Екзарх Стефан"" има&nbsp;&nbsp;дупки на пътното платно, които непрекъснато се разширяват и уголемяват.&nbsp;
&nbsp;
        ",В процес на обработка,"Пътна инфраструктура / Дупки, пропадане или издигане на настилката на пътното платно или тротоара ","Пътна инфраструктура "," Дупки, пропадане или издигане на настилката на пътното платно или тротоара "
2860,"Сигнал №2860/  08.02.2015 12:51:02    ",Зелена зона,"
            Здравейте, бих искала да разбера кога ще бъде извършена промяната в наредбата за зелена зона в София и по-конкретно да се разреши закупуване на винетка от наемател, когато адресът е настоящ, а не постоянен, както е в момента?
        ",Приключен,Други / Други,"Други "," Други"
2861,"Сигнал №2861/ СО15-КЦ-796/  08.02.2015 13:52:52    ",Неизвозени по график отпадъци и повредени съдове за смет.,"
            На ул. &quot;Борис Димовски&quot;, пред къщата&nbsp;срещу блок N:10, има два малки пластмасови контейнера за смет, които не са извозeни от вторник, 3 февруари 2015 г- вече 6 дена. Натрупано е голямо количество смет. И двата контейнера са спукани, като единят е и с липсващ капак. Моля съдовете да бъдат подменени.
&nbsp;
&nbsp;
        ",В процес на обработка,Сметосъбиране и сметоизвозване / Неизвозени по график съдове за отпадъци,"Сметосъбиране и сметоизвозване "," Неизвозени по график съдове за отпадъци"
2862,"Сигнал №2862/ СО15-КЦ-798/  08.02.2015 14:19:33    ",Изчезнаха пластмасовите контейнери за разделно сметосъбиране.,"
            &nbsp;
Изчезнаха пластмасовите контейнери за разделно сметосъбиране, намиращи се на кръстовището на улиците:""Велчо Атанасов"", ""Атанас Узунов"" и ""Кобилино бранище"". От една седмица там са само металните контейнери.&nbsp;
        ",Приключен,Сметосъбиране и сметоизвозване / Подмяна на съдове за отпадъци,"Сметосъбиране и сметоизвозване "," Подмяна на съдове за отпадъци"
2863,"Сигнал №2863/ СО15-КЦ-797/  08.02.2015 14:36:43    ",Вдигане на шум от заведение,"
            На бул. &quot;Ал. Пушкин&quot; във бл. 63 при кръговото движение &quot;Знаме на мира&quot; се намира детски клуб &quot;Джунга Джанга&quot;, заведението редовно пуска музиката прекалено силно и това пречи на спокойтвието на живущите в блок. Въпросното заведение не се съобразява&nbsp; с нищо и никой. Музиката се пуска силно по всяко време на деня и в почивните дни.
        ",В процес на обработка,"Търговия, реклама и преместваеми обекти / Оплаквания срещу търговски обекти  за вдигане на шум и други нарушения на обществения ред","Търговия, реклама и преместваеми обекти "," Оплаквания срещу търговски обекти  за вдигане на шум и други нарушения на обществения ред"
2864,"Сигнал №2864/ СО15-КЦ-799/  08.02.2015 16:17:01    ",Пречупено дърво,"
            &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Високо дърво е пречупено от снега и &nbsp;се е опряло върху покрива на триетажния блок. Има опасност да падне върху покрива или жиците &nbsp;към електромерите, които са в тази част на сградата.
        ",В процес на обработка,Екология. Зелена система / Паднало дърво,"Екология. Зелена система "," Паднало дърво"
2865,"Сигнал №2865/ СО15-КЦ-800/  08.02.2015 16:55:50    ",Ивайло Вълчев,"
            Здравейте,
От буреносните ветрове има паднало дърво в реката. То е потенциална опасност от запушване на водното корито и преливане на реката при повдигане на нейното ниво. Моля да бъдат взети мерки за отстраняване на дървото от речното корито.
Благодаря предварително!
        ",Получил отговор,Екология. Зелена система / Паднало дърво,"Екология. Зелена система "," Паднало дърво"
